"acousticness","artists","danceability","duration_ms","energy","explicit","id","instrumentalness","key","liveness","loudness","mode","name","popularity","release_date","speechiness","tempo","valence","year"
0.782,"['Frank Ocean']",0.567,249191,0.388,1,"2ZWlPOoWh0626oTaHrnl2a",0.000309,9,0.248,-9.579,0,"Ivy",77,"2016-08-20",0.0384,116.362,0.452,2016
0.0963,"['Jon Pardi']",0.63,172253,0.754,0,"0bPnT6i9H1p8Vd85GS6Z7I",0,2,0.268,-3.564,1,"Night Shift",74,"2016-05-13",0.0284,95.999,0.73,2016
0.0106,"['Justin Timberlake']",0.669,237547,0.832,0,"1WkMMavIMc4JZ8cfMmxHkI",0,0,0.0968,-5.72,1,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",75,"2016-09-23",0.0682,113.035,0.7,2016
0.0763,"['Jon Pardi']",0.563,202347,0.688,0,"4ly1QBXEwYoDmje9rmEgC4",0,7,0.0863,-4.474,1,"Head Over Boots",73,"2016-05-13",0.0262,108.008,0.622,2016
0.11,"['Rihanna']",0.671,191600,0.314,1,"4pAl7FkDMNBsjykPXo91B3",0,5,0.0825,-8.091,0,"Needed Me",78,"2016-01-28",0.244,110.898,0.296,2016
0.0841,"['Twenty One Pilots']",0.732,195920,0.396,0,"6i0V12jOa3mr6uu4WYhUBr",3.58e-05,4,0.105,-9.348,0,"Heathens",81,"2016-06-16",0.0286,90.024,0.548,2016
0.378,"['KYLE', 'Lil Yachty']",0.746,253107,0.653,1,"2EEeOnHehOozLq4aS0n6SL",0,7,0.229,-6.745,1,"iSpy (feat. Lil Yachty)",77,"2016-12-02",0.289,75.016,0.672,2016
0.687,"['gnash', ""Olivia O'Brien""]",0.492,251034,0.275,1,"7vRriwrloYVaoAe3a9wJHe",0,6,0.101,-13.4,0,"i hate u, i love u (feat. olivia o'brien)",80,"2016-03-25",0.3,92.6,0.18,2016
0.0584,"['Jon Bellion']",0.617,217603,0.567,1,"0SuLAslEMFZAXf0SwY7syi",0,0,0.0933,-4.188,1,"All Time Low",72,"2016-06-10",0.0828,90.246,0.505,2016
0.694,"['Lil Uzi Vert']",0.705,199993,0.609,1,"4uhvMW7ly7tJil31YYscAN",0,3,0.234,-5.728,1,"Erase Your Social",74,"2016-08-10",0.0729,140.058,0.718,2016
0.67,"['Frank Ocean']",0.544,184516,0.552,0,"3xKsf9qdS1CyvXSMEid6g8",4.57e-05,9,0.415,-7.45,1,"Pink + White",77,"2016-08-20",0.0991,159.738,0.554,2016
0.195,"['The 1975']",0.61,347520,0.788,1,"5hc71nKsUgtwQ3z52KEKQk",0.0142,0,0.153,-5.724,1,"Somebody Else",74,"2016-02-26",0.0585,101.045,0.472,2016
0.00776,"['Drake', 'WizKid', 'Kyla']",0.792,173987,0.625,0,"1zi7xx7UVEFkmKfv06H8x0",0.00188,1,0.329,-5.609,1,"One Dance",82,"2016-05-06",0.0536,103.967,0.37,2016
0.219,"['A Boogie Wit da Hoodie']",0.946,246988,0.646,1,"2FTeQQ5Rg9tBpgpTF5mnhE",0,5,0.0643,-6.604,1,"Still Think About You",73,"2016-09-16",0.21,127.978,0.961,2016
0.0717,"['Rihanna']",0.509,224000,0.637,1,"5oO3drDxtziYU2H1X23ZIp",1.08e-05,4,0.0789,-4.83,0,"Love On The Brain",80,"2016-01-28",0.0471,172.006,0.378,2016
0.287,"['Lukas Graham']",0.765,237300,0.473,0,"5kqIPrATaCc2LqxVWzQGbk",0,10,0.391,-5.829,1,"7 Years",79,"2016-04-01",0.0514,119.992,0.34,2016
0.702,"['Hippie Sabotage']",0.391,131272,0.396,0,"7MiZjKawmXTsTNePyTfPyL",0.405,1,0.315,-8.621,0,"Devil Eyes",82,"2016-02-05",0.189,99.112,0.199,2016
0.111,"['The Weeknd']",0.582,260253,0.525,0,"2Ch7LmS7r2Gy2kc64wv3Bz",0,1,0.134,-7.163,0,"Die For You",77,"2016-11-25",0.0627,133.249,0.51,2016
0.111,"['Jon Pardi']",0.683,201893,0.796,0,"7f08qp3HROTkfrtNpiYGGo",0,11,0.197,-4.179,1,"Dirt On My Boots",72,"2016-05-13",0.0285,90.031,0.531,2016
0.649,"[""Auli'i Cravalho""]",0.571,163387,0.307,0,"6mb6lVLNrcUgLnEN8QnDJd",0,1,0.178,-10.958,0,"How Far I'll Go",74,"2016-11-18",0.0499,83.72,0.108,2016
0.0549,"['Rachel Platten']",0.564,204013,0.714,0,"37f4ITSlgPX81ad2EvmVQr",0,7,0.155,-4.987,1,"Fight Song",79,"2016-01-01",0.129,175.924,0.33,2016
0.156,"['Chance the Rapper', 'Lil Wayne', '2 Chainz']",0.652,304607,0.795,1,"0v9Wz8o0BT8DU38R4ddjeH",0,11,0.123,-5.192,0,"No Problem (feat. Lil Wayne & 2 Chainz)",73,"2016-05-27",0.174,135.018,0.788,2016
0.308,"['A Boogie Wit da Hoodie']",0.538,174192,0.52,1,"5uZm7EFtP5aoTJvx5gv9Xf",0,7,0.214,-11.063,0,"Jungle",73,"2016-09-16",0.737,180.274,0.551,2016
0.00532,"['Beyonc¨¦']",0.896,206080,0.621,1,"6g0Orsxv6glTJCt4cHsRsQ",0,5,0.196,-6.857,0,"Formation",77,"2016-04-23",0.237,121.966,0.818,2016
0.152,"['DNCE']",0.774,219147,0.753,1,"76hfruVvmfQbw0eYn1nmeC",0,4,0.0371,-5.446,0,"Cake By The Ocean",80,"2016-11-18",0.0517,119.002,0.896,2016
0.29,"['Dwayne Johnson']",0.788,163893,0.745,0,"6U4VqEHy4n5VeiH4pQPL24",0,5,0.0373,-7.072,1,"You're Welcome",75,"2016-11-18",0.258,135.278,0.672,2016
0.034,"['Bruno Mars']",0.818,225983,0.803,0,"6b8Be6ljOzmkOmFslEb23P",0,1,0.153,-4.282,1,"24K Magic",78,"2016-11-17",0.0797,106.97,0.632,2016
0.337,"['Future', 'The Weeknd']",0.722,313547,0.331,1,"7EiZI6JVHllARrX9PUvAdX",0.283,8,0.146,-7.789,1,"Low Life (feat. The Weeknd)",75,"2016-04-13",0.0725,143.974,0.102,2016
0.069,"['Lil Uzi Vert']",0.843,163944,0.359,1,"2ANLarE8yHVsLWW21nj79M",0,0,0.12,-7.417,1,"You Was Right",72,"2016-05-27",0.461,81.987,0.156,2016
0.0905,"['Daniel Caesar']",0.707,270847,0.238,1,"1boXOL0ua7N2iCOUVI1p9F",2.42e-06,3,0.0842,-8.818,1,"Japanese Denim",75,"2016-10-21",0.0379,124.156,0.345,2016
0.378,"['Hailee Steinfeld', 'Grey', 'Zedd']",0.728,181880,0.616,0,"4Ce37cRWvM1vIGGynKcs22",0,4,0.105,-4.238,1,"Starving",77,"2016-07-22",0.0645,99.962,0.508,2016
0.118,"['Kanye West']",0.724,135920,0.573,1,"4KW1lqgSr8TKrvBII0Brf8",0,7,0.538,-4.113,1,"Father Stretch My Hands Pt. 1",74,"2016-06-10",0.0549,113.088,0.438,2016
0.401,"['Florida Georgia Line']",0.523,194187,0.666,0,"0BCy325UZyR9z0t0uxwn2N",0,7,0.0728,-4.081,0,"H.O.L.Y.",72,"2016-08-26",0.0327,78.077,0.564,2016
0.162,"['EDEN']",0.413,218808,0.521,0,"26ZX2JrAb8AFbr8FFfAsO7",0,9,0.323,-4.469,1,"sex (catching feelings)",75,"2016-08-19",0.0466,103.391,0.532,2016
0.653,"['Rex Orange County']",0.61,206975,0.305,1,"02tvc9CFnTyHuSRlGeNv9w",0,4,0.103,-14.037,1,"Corduroy Dreams",75,"2016-11-07",0.053,113.818,0.222,2016
0.24,"['Travis Scott']",0.743,213863,0.571,1,"0ESJlaM8CE1jRWaNtwSNj8",0,7,0.291,-6.054,0,"beibs in the trap",75,"2016-09-16",0.145,119.054,0.495,2016
0.0353,"['Mike Posner', 'Seeb']",0.664,197933,0.714,1,"1MtUq6Wp1eQ8PC6BbPCj8P",8.42e-06,7,0.0843,-6.645,0,"I Took A Pill In Ibiza - Seeb Remix",73,"2016-05-06",0.111,101.969,0.71,2016
0.153,"['Mild High Club']",0.546,177493,0.468,0,"7pegxVesMmE2qK0o58xoFG",0.00257,5,0.321,-8.167,1,"Homage",75,"2016-08-26",0.0287,73.372,0.416,2016
0.141,"['Daya']",0.657,202221,0.739,0,"0EGuSSpuu9wmHCtvb4PdLO",0,2,0.178,-4.081,1,"Sit Still, Look Pretty",70,"2016-10-07",0.274,181.994,0.543,2016
0.428,"['The Weeknd', 'Daft Punk']",0.773,269187,0.819,0,"3dhjNA0jGA8vHBQ1VdD6vV",0,0,0.0679,-5.946,0,"I Feel It Coming",80,"2016-11-25",0.118,92.987,0.585,2016
0.0137,"['Panic! At The Disco']",0.462,203507,0.538,0,"1BECwm5qkaBwlbfo4kpYx8",0,0,0.429,-5.527,1,"Death of a Bachelor",73,"2016-01-15",0.059,139.256,0.405,2016
0.00427,"['Kevin Gates']",0.762,232093,0.666,1,"10I3CmmwT0BkOVhduDy53o",0,0,0.127,-6.055,1,"Really Really",71,"2016-01-29",0.0916,118.97,0.278,2016
0.0511,"['PARTYNEXTDOOR', 'Drake']",0.717,235477,0.347,1,"1wZqJM5FGDEl3FjHDxDyQd",2.43e-06,11,0.087,-10.265,0,"Come and See Me (feat. Drake)",73,"2016-08-12",0.0636,84.987,0.0589,2016
0.931,"['Frank Ocean']",0.421,177922,0.0952,0,"34xTFwjPQ1dC6uJmleno7x",0.000201,6,0.126,-12.561,1,"Godspeed",74,"2016-08-20",0.0479,109.698,0.0773,2016
0.142,"['Rae Sremmurd', 'Gucci Mane']",0.794,291893,0.632,1,"6fujklziTHa8uoM5OQSfIo",0,0,0.128,-6.163,1,"Black Beatles",75,"2016-08-12",0.0649,145.926,0.355,2016
0.319,"['J. Cole']",0.898,216520,0.283,1,"0utlOiJy2weVl9WTkcEWHy",0.000383,6,0.11,-12.335,0,"Neighbors",73,"2016-12-09",0.356,138.97,0.469,2016
0.103,"['Fifth Harmony', 'Ty Dolla $ign']",0.803,214480,0.585,0,"4tCtwWceOPWzenK2HAIJSb",3.94e-06,8,0.0644,-5.861,1,"Work from Home (feat. Ty Dolla $ign)",78,"2016-05-27",0.0432,105.017,0.593,2016
0.807,"['Billie Eilish']",0.576,189613,0.307,0,"2VlLbhGLVJgdOW7kKdWWFc",0.000355,11,0.0792,-12.732,0,"Six Feet Under",77,"2016-11-17",0.0428,67.513,0.157,2016
0.308,"['James Arthur']",0.696,246880,0.543,0,"0VhgEqMTNZwYL1ARDLLNCX",0,11,0.0939,-6.164,1,"Can I Be Him",78,"2016-10-28",0.0489,107.969,0.479,2016
0.263,"['Monte Booker', 'Smino']",0.718,177856,0.403,0,"4IOYk6epkzXT38U4ShauZ6",1.56e-06,2,0.228,-11.064,0,"Kolors",75,"2016-06-29",0.205,129.582,0.636,2016
0.0162,"['Ariana Grande']",0.623,244453,0.734,0,"2meEiZKWkiN28gITzFwQo5",1.75e-06,9,0.145,-5.948,1,"Into You",78,"2016-05-20",0.107,107.853,0.37,2016
0.765,"['Frank Ocean']",0.572,249668,0.209,0,"5GUYJTQap5F3RDQiCOJhrS",0,8,0.356,-10.413,1,"Self Control",74,"2016-08-20",0.0313,80.069,0.446,2016
0.0213,"['Nebu Kiniza']",0.798,193911,0.568,1,"6JjEVlMkfHWMeYavkEYzNO",0,5,0.0586,-9.072,0,"Gassed Up",72,"2016-08-26",0.135,148.88,0.45,2016
0.227,"['Sik World']",0.811,134197,0.609,1,"1kFlDnWmBTvCBxxeGDpIdp",0,10,0.102,-8.376,1,"7 Years (Remix)",75,"2016-06-04",0.0996,120.071,0.439,2016
0.0307,"['6LACK']",0.417,246773,0.58,1,"4AtZRwSR8BOTTQg5ihSggt",1.45e-06,9,0.179,-4.574,1,"PRBLMS",73,"2016-11-18",0.207,68.58,0.139,2016
0.373,"['21 Savage', 'Metro Boomin', 'Future']",0.835,258880,0.413,1,"6fwdbPMwP1zVStm8FybmkO",0.00133,1,0.101,-9.81,1,"X (feat. Future)",73,"2016-07-15",0.396,149.004,0.111,2016
0.0427,"['Cuco']",0.406,456000,0.647,1,"76tGvMdmFKuiMew33ZNNA9",0.193,3,0.1,-10.453,1,"Lover Is a Day",73,"2016-07-09",0.0413,180.044,0.344,2016
0.2,"['Rae Sremmurd']",0.681,208120,0.314,1,"6mapJIPnQ23RTAevUoE0DL",9.82e-06,8,0.1,-9.319,1,"Swang",74,"2016-08-12",0.0581,139.992,0.166,2016
0.656,"[""Olivia O'Brien""]",0.407,175467,0.416,0,"6ATgDc6e4sPn84hvJsAmPt",0,6,0.0981,-8.915,0,"hate u love u",78,"2016-12-09",0.174,176.947,0.246,2016
0.621,"['Charlie Puth', 'Selena Gomez']",0.728,217707,0.563,0,"37FXw5QGFN7uwwsLy8uAc0",0,1,0.179,-8.053,0,"We Don't Talk Anymore (feat. Selena Gomez)",70,"2016-01-29",0.134,100.017,0.352,2016
0.255,"['Lil Wayne', 'Wiz Khalifa', 'Imagine Dragons', 'X Ambassadors', 'Logic', 'Ty Dolla $ign']",0.502,243491,0.786,1,"4dASQiO1Eoo3RJvt74FtXB",0,9,0.65,-4.378,0,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",77,"2016-06-24",0.317,169.021,0.739,2016
0.0528,"['Kanye West']",0.557,181573,0.586,1,"3nAq2hCr1oWsIU54tS98pL",7.33e-06,10,0.339,-4.57,1,"Waves",72,"2016-06-10",0.0382,96.091,0.0681,2016
0.157,"['The Chainsmokers', 'Daya']",0.532,208373,0.869,0,"1i1fxkWeaMmKEB4T7zqbzK",0.00508,11,0.136,-5.094,1,"Don't Let Me Down (feat. Daya)",79,"2016-02-05",0.172,159.803,0.422,2016
0.617,"['Keith Urban']",0.69,230600,0.416,0,"6wycnu8FWXsj68ig7BEot9",1.37e-06,7,0.102,-7.865,1,"Blue Ain't Your Color",69,"2016-05-06",0.0335,82.45,0.479,2016
0.109,"['Martin Garrix', 'Bebe Rexha']",0.501,195707,0.519,0,"23L5CiUhw2jV1OIMwthR3S",0,4,0.454,-5.88,0,"In the Name of Love",79,"2016-07-29",0.0409,133.99,0.168,2016
0.236,"['DRAM', 'Lil Yachty']",0.886,225205,0.525,1,"0qy5D3OJre7SPJNMOL9I71",0,8,0.057,-7.39,1,"Broccoli",68,"2016-04-06",0.132,145.99,0.708,2016
0.0409,"['Florida Georgia Line', 'Tim McGraw']",0.514,226173,0.918,0,"498ZVInMGDkmmNVpSWqHiZ",0,7,0.342,-4.306,1,"May We All",70,"2016-08-26",0.0365,150.033,0.64,2016
0.0528,"['Ariana Grande', 'Nicki Minaj']",0.65,226160,0.736,1,"1pKeFVVUOPjFsOABub0OaV",0,6,0.235,-5.84,0,"Side To Side",78,"2016-05-20",0.229,159.173,0.613,2016
0.114,"['Young Thug', 'Travis Scott']",0.711,252256,0.739,1,"20dP2DaMHIAmwWAbp7peSr",0,7,0.226,-3.804,0,"pick up the phone",74,"2016-09-16",0.129,136.919,0.43,2016
0.0472,"['Sia']",0.628,211667,0.698,0,"3S4px9f4lceWdKf0gWciFu",0.00143,6,0.0907,-5.608,0,"Cheap Thrills",72,"2016-10-21",0.105,89.976,0.732,2016
0.199,"['Calvin Harris', 'Rihanna']",0.63,222160,0.928,0,"0azC730Exh71aQlOt9Zj3y",0.124,9,0.148,-2.787,0,"This Is What You Came For (feat. Rihanna)",79,"2016-04-29",0.0331,123.963,0.465,2016
0.117,"['ZAYN']",0.584,202747,0.7,1,"0PDUDa38GO8lMxLCRc4lL1",0,11,0.0939,-4.275,1,"PILLOWTALK",78,"2016-03-25",0.0456,124.944,0.438,2016
0.00261,"['Drake']",0.891,267067,0.625,0,"0wwPcA6wtMf6HUMpIRdeP7",0.000176,2,0.0504,-7.861,1,"Hotline Bling",77,"2016-05-06",0.0558,134.967,0.548,2016
0.784,"['Frank Ocean']",0.444,248808,0.0924,0,"2LMkwUfqC6S6s6qDVlEuzV",0,0,0.304,-15.605,1,"White Ferrari",73,"2016-08-20",0.0366,108.917,0.219,2016
0.348,"['Adele']",0.381,290907,0.594,0,"7IWkJwX9C0J7tHurTD7ViL",0,3,0.0925,-5.97,1,"When We Were Young",72,"2016-06-24",0.0486,143.86,0.273,2016
0.000547,"['Dierks Bentley']",0.569,197120,0.638,0,"5CG9Ps5ynNjpKJHmwc95pa",0,7,0.0848,-6.557,1,"Somewhere On A Beach",69,"2016-06-10",0.0291,144.042,0.438,2016
0.0529,"['Ariana Grande']",0.664,235947,0.602,0,"7l94dyN2hX9c6wWcZQuOGJ",0,4,0.356,-5.369,0,"Dangerous Woman",77,"2016-05-20",0.0412,134.049,0.289,2016
0.235,"['Lil Uzi Vert']",0.522,221538,0.428,1,"1gGsNNUfvVMOv4llVMg8Vg",2.35e-06,11,0.278,-11.332,0,"Ps & Qs",70,"2016-05-27",0.143,129.829,0.399,2016
0.0026,"['Hailee Steinfeld']",0.617,218773,0.759,0,"36phXHOKx8rO7CMp2vNX4x",0,0,0.419,-6.785,0,"Love Myself",74,"2016-02-26",0.0678,122.924,0.324,2016
0.563,"['Marc E. Bassy']",0.462,206080,0.438,0,"54Yappwod1fELR5zb2gDBn",0,10,0.181,-8.227,1,"Morning",71,"2016-08-05",0.0953,107.364,0.342,2016
0.745,"['Beyonc¨¦']",0.524,221093,0.397,1,"0rzNMzZsubFcXSEh7dnem7",0,0,0.521,-11.936,1,"Hold Up",74,"2016-04-23",0.405,80.744,0.552,2016
0.0757,"['Post Malone']",0.575,179827,0.734,1,"6M0IsaUX4GNyto4niSegfI",0,2,0.241,-4.949,1,"No Option",72,"2016-12-09",0.057,83.986,0.494,2016
0.469,"['XXXTENTACION']",0.872,119133,0.391,1,"7m9OqQk4RVRkw9JJdeAw96",4.13e-06,0,0.297,-9.144,0,"Jocelyn Flores",87,"2017-08-25",0.242,134.021,0.437,2017
0.00264,"['Lil Uzi Vert']",0.732,182707,0.75,1,"7GX5flRQZVHRAGd6B4TmDO",0,11,0.109,-6.366,0,"XO Tour Llif3",84,"2017-08-25",0.231,155.096,0.401,2017
0.0172,"['XXXTENTACION', 'Trippie Redd']",0.797,146520,0.533,1,"7AQim7LbvFVZJE3O8TYgf2",0.000152,0,0.103,-9.74,0,"Fuck Love (feat. Trippie Redd)",84,"2017-08-25",0.0412,131.036,0.329,2017
0.013,"['Luke Combs']",0.551,240760,0.801,0,"1mMLMZYXkMueg65jRRWG1l",6.03e-06,6,0.265,-5.069,1,"When It Rains It Pours",79,"2017-06-02",0.0303,128.027,0.625,2017
0.0153,"['Luke Combs']",0.464,222533,0.813,0,"6xHI9KjUjYT0FPtGO8Mxa1",0,10,0.254,-6.185,1,"Hurricane",79,"2017-06-02",0.0416,75.975,0.516,2017
0.109,"['Lil Uzi Vert']",0.773,220587,0.75,1,"0uxSUdBrJy9Un0EYoBowng",0,8,0.174,-4.009,0,"20 Min",80,"2017-11-17",0.117,123.426,0.783,2017
0.847,"['XXXTENTACION']",0.734,95467,0.57,1,"3GVkPk8mqxz0itaAriG1L7",2.14e-05,7,0.112,-7.066,0,"Everybody Dies In Their Nightmares",83,"2017-08-25",0.133,129.953,0.689,2017
0.000282,"['Kendrick Lamar']",0.908,177000,0.621,1,"7KXjTSCq5nL1LoYtL7XAwS",5.39e-05,1,0.0958,-6.638,0,"HUMBLE.",83,"2017-04-14",0.102,150.011,0.421,2017
0.199,"['Khalid']",0.798,202547,0.539,0,"5Z3GHaZ6ec9bsiI5BenrbY",1.66e-05,1,0.165,-6.351,1,"Young Dumb & Broke",82,"2017-04-27",0.0421,136.949,0.394,2017
0.149,"['Offset', 'Metro Boomin']",0.88,172800,0.428,1,"7sO5G9EABYOXQKNPNiE9NR",5.07e-05,9,0.114,-8.28,1,"Ric Flair Drip (& Metro Boomin)",81,"2017-10-30",0.206,100.007,0.333,2017
0.263,"['Kane Brown']",0.677,179507,0.556,0,"1HXy5I3HTWq8OvxCn0z7G7",0,9,0.105,-6.544,1,"Heaven",78,"2017-10-06",0.0306,80.009,0.521,2017
0.923,"['Granular']",0,147097,4.98e-05,0,"65rkHetZXO6DQmBh3C2YtW",0.297,10,0.11,-32.354,0,"White Noise - 500 hz",81,"2017-10-13",0,0,0,2017
0.944,"['Granular']",0,135484,2.03e-05,0,"6H4B9gJD6eQlNoEh8q85pP",0.869,2,0.112,-40.449,0,"White Noise - 145 hz",80,"2017-10-13",0,0,0,2017
0.791,"['Erik Eriksson', 'White Noise Baby Sleep', 'White Noise for Babies']",0,90228,0.00342,0,"2bRKxuH1o7pTmb1y4GfdEc",1,8,0.111,-28.46,1,"Clean White Noise - Loopable with no fade",86,"2017-01-08",0,0,0,2017
0.874,"['Frank Ocean']",0.776,210285,0.503,1,"6Nle9hKrkL1wQpwNfEkxjh",0,0,0.112,-5.732,0,"Chanel",81,"2017-03-10",0.237,110.134,0.473,2017
0.447,"['Sam Hunt']",0.732,165387,0.458,0,"7mldq42yDuxiUNn08nvzHO",0,5,0.136,-7.225,1,"Body Like A Back Road",78,"2017-02-01",0.0311,98.938,0.661,2017
0.33,"['Khalid']",0.736,219080,0.449,0,"152lZdxL1OR0ZMW6KquMif",0.000162,1,0.0898,-11.462,0,"Location",81,"2017-04-27",0.425,80.126,0.326,2017
0.312,"['NF']",0.662,212120,0.714,0,"52okn5MNA47tk87PeZJLEL",0,5,0.179,-5.68,0,"Let You Down",82,"2017-10-06",0.121,147.997,0.464,2017
0.264,"['Kendrick Lamar', 'Zacari']",0.8,213400,0.585,1,"6PGoSes0D9eUDeeAafB2As",0,10,0.153,-7.343,1,"LOVE. FEAT. ZACARI.",79,"2017-04-14",0.0924,126.058,0.779,2017
0.617,"['Lil Uzi Vert', 'Oh Wonder']",0.703,221747,0.757,1,"2eAZfqOm4EnOF9VvN50Tyc",0,1,0.106,-3.612,1,"The Way Life Goes (feat. Oh Wonder)",78,"2017-08-25",0.05,82.008,0.696,2017
0.0622,"['Imagine Dragons']",0.776,204347,0.78,0,"0pqnGHJpmpxLKifKRmU6WP",0,10,0.081,-4.374,0,"Believer",87,"2017-06-23",0.128,124.949,0.666,2017
0.225,"['Khalid']",0.83,228600,0.585,0,"5bgwqaRSS3M8WHWruHgSL5",0.00209,1,0.0576,-5.802,1,"8TEEN",80,"2017-04-27",0.0366,105.03,0.642,2017
0.047,"['Bebe Rexha', 'Florida Georgia Line']",0.643,163870,0.783,0,"7iDa6hUg2VgEL1o1HjmfBn",0,10,0.083,-6.458,1,"Meant to Be (feat. Florida Georgia Line)",80,"2017-08-11",0.0856,154.084,0.579,2017
0.371,"['Tyler, The Creator', 'Kali Uchis']",0.558,180387,0.559,1,"7KA4W4McWYRpgf0fWsJZWB",7.49e-06,6,0.109,-9.222,1,"See You Again (feat. Kali Uchis)",79,"2017-07-21",0.0959,78.558,0.62,2017
0.163,"['Ed Sheeran']",0.599,263400,0.448,0,"0tgVpDi06FyKpA1z0VMD4v",0,8,0.106,-6.312,1,"Perfect",86,"2017-03-03",0.0232,95.05,0.168,2017
0.395,"['Rex Orange County']",0.575,262231,0.714,1,"47Bg6IrMed1GPbxRgwH2aC",0,6,0.115,-5.247,1,"Best Friend",80,"2017-01-25",0.0596,144.982,0.32,2017
0.323,"['Chase Rice']",0.606,182493,0.652,0,"5AnSllIrgGsCZzZJkVnApx",0,9,0.201,-6.982,1,"Eyes On You",76,"2017-11-17",0.0281,97.155,0.476,2017
0.737,"['Billie Eilish']",0.483,203569,0.412,0,"41zXlQxzTi6cGAjpOXyLYH",0,7,0.116,-8.461,1,"idontwannabeyouanymore",82,"2017-12-22",0.0402,170.163,0.247,2017
0.749,"['Lee Brice']",0.655,198440,0.56,0,"56eGOeSsqdg3FLxdo83TwV",0,9,0.115,-6.857,1,"Rumor",75,"2017-11-03",0.0486,140.975,0.599,2017
0.00671,"['Imagine Dragons']",0.605,187147,0.822,0,"1zB4vmk8tFRmM9UULNzbLB",0.134,0,0.147,-4.833,1,"Thunder",84,"2017-06-23",0.0438,167.997,0.288,2017
0.501,"['A Boogie Wit da Hoodie', 'Kodak Black']",0.839,209269,0.81,1,"1f5cbQtDrykjarZVrShaDI",0,5,0.117,-5.274,0,"Drowning (feat. Kodak Black)",77,"2017-09-29",0.0568,129.014,0.814,2017
0.816,"['Billie Eilish']",0.511,200379,0.363,0,"7hDVYcQq6MxkdJGweuCtl9",0.0317,4,0.084,-7.65,0,"ocean eyes",83,"2017-12-22",0.041,144.892,0.169,2017
0.259,"['XXXTENTACION']",0.763,126346,0.726,1,"7floNISpH8VF4z4459Qo18",0,1,0.0976,-6.405,1,"Look At Me!",81,"2017-02-20",0.282,139.059,0.349,2017
0.00454,"['Kendrick Lamar']",0.638,185947,0.523,1,"6HZILIRieu8S0iqY8kIKhj",0,1,0.0842,-6.664,1,"DNA.",79,"2017-04-14",0.357,139.913,0.422,2017
0.217,"['Rex Orange County', 'Benny Sings']",0.756,155720,0.609,1,"5EYi2rH4LYs6M21ZLOyQTx",0.00474,3,0.096,-7.927,1,"Loving Is Easy",79,"2017-10-11",0.0544,117.023,0.537,2017
0.723,"['Jack Stauber']",0.705,208026,0.373,0,"2mlGPkAx4kwF8Df0GlScsC",0.81,7,0.289,-9.066,1,"Buttercup",81,"2017-03-25",0.0384,120.046,0.551,2017
0.646,"['Rex Orange County']",0.384,252231,0.765,1,"4EpZ4eYuZOwPSSwyqpdHnJ",0.00352,6,0.522,-4.463,1,"Sunflower",79,"2017-03-22",0.0579,129.903,0.567,2017
0.00522,"['blackbear']",0.745,212027,0.593,1,"3Q3myFA7q4Op95DOpHplaY",5.25e-06,8,0.123,-6.35,1,"do re mi",78,"2017-04-21",0.0526,111.002,0.17,2017
0.138,"['Lil Skies']",0.718,156000,0.767,1,"7oJrVhiTPZGBXWPwhxjy9S",0,9,0.114,-5.641,1,"Lust",78,"2017-12-12",0.166,160.084,0.519,2017
0.386,"['Brett Young']",0.607,224853,0.536,0,"10M2Ex445zw585Ducldzkw",0,10,0.102,-7.306,1,"In Case You Didn't Know",76,"2017-02-10",0.0305,147.986,0.434,2017
0.569,"['Logic', 'Alessia Cara', 'Khalid']",0.62,250173,0.574,1,"5tz69p7tJuGPeMGwNTxYuV",0,5,0.19,-7.788,0,"1-800-273-8255",80,"2017-05-05",0.0479,100.023,0.357,2017
0.515,"['Russ']",0.759,237507,0.245,1,"4cxMGhkinTocPSVVKWIw0d",0.000154,6,0.102,-6.545,1,"Losin Control",77,"2017-05-05",0.138,96.992,0.209,2017
0.256,"['Drake']",0.809,298941,0.463,1,"5mCPDVBb16L4XQwDdbRUpz",0.085,11,0.109,-11.377,1,"Passionfruit",80,"2017-03-18",0.0396,111.98,0.364,2017
0.17,"['Amin¨¦']",0.941,209640,0.335,1,"5hTpBe8h35rJ67eAWHQsJx",0,5,0.262,-10.179,0,"Caroline",76,"2017-07-28",0.505,120.041,0.707,2017
0.75,"['Tyler Childers']",0.536,224947,0.574,1,"2tgQaL85WoRfgEa4hFQgrE",0.00277,7,0.105,-6.705,1,"Feathered Indians",74,"2017-08-04",0.0254,87.194,0.877,2017
0.821,"['Still Woozy']",0.739,146390,0.522,1,"4vHNeBWDQpVCmGbaccrRzi",0.00124,7,0.233,-12.304,0,"Goodie Bag",77,"2017-11-05",0.151,138.263,0.619,2017
0.0151,"['21 Savage']",0.884,220307,0.346,1,"2fQrGHiQOvpL9UgPvtYy6G",7.04e-06,8,0.0871,-8.228,0,"Bank Account",79,"2017-09-23",0.351,75.016,0.376,2017
0.00585,"['Luke Combs']",0.544,221800,0.781,0,"4gB7HrYHbJVJ5RFOjxmoq4",0,6,0.191,-6.16,0,"One Number Away",75,"2017-06-02",0.0311,144.075,0.527,2017
